pubmed_id,paper:title,paper:doi,paper:authors,paper:keywords
33806340,Correlation between the Antibiotic Resistance Genes and Susceptibility to Antibiotics among the Carbapenem-Resistant Gram-Negative Pathogens.,10.3390/antibiotics10030255,"[{'lastname': 'Abdelaziz', 'firstname': 'Salma M', 'initials': 'SM', 'affiliation': 'Department of Microbiology and Immunology, Faculty of Pharmacy, Ain Shams University, Organization of African Unity St., Abbassia, Cairo 11566, Egypt.'}, {'lastname': 'Aboshanab', 'firstname': 'Khaled M', 'initials': 'KM', 'affiliation': 'Department of Microbiology and Immunology, Faculty of Pharmacy, Ain Shams University, Organization of African Unity St., Abbassia, Cairo 11566, Egypt.'}, {'lastname': 'Yahia', 'firstname': 'Ibrahim S', 'initials': 'IS', 'affiliation': 'Research Center for Advanced Materials Science (RCAMS), King Khalid University, Abha 61413, Saudi Arabia.\nAdvanced Functional Materials & Optoelectronic Laboratory (AFMOL), Department of Physics, Faculty of Science, King Khalid University, Abha 9004, Saudi Arabia.\nNanoscience Laboratory for Environmental and Bio-Medical Applications (NLEBA), Semiconductor Lab., Physics Department, Faculty of Education, Ain Shams University, Roxy, Cairo 11757, Egypt.'}, {'lastname': 'Yassien', 'firstname': 'Mahmoud A', 'initials': 'MA', 'affiliation': 'Department of Microbiology and Immunology, Faculty of Pharmacy, Ain Shams University, Organization of African Unity St., Abbassia, Cairo 11566, Egypt.'}, {'lastname': 'Hassouna', 'firstname': 'Nadia A', 'initials': 'NA', 'affiliation': 'Department of Microbiology and Immunology, Faculty of Pharmacy, Ain Shams University, Organization of African Unity St., Abbassia, Cairo 11566, Egypt.'}]","['ESBL', 'Escherichia coli', 'Klebsiella pneumoniae', 'Pseudomonas aeruginosa', 'carbapenem resistance', 'lower respiratory tract infections']"
33800048,Colonization Dynamics of Multidrug-Resistant ,10.3390/antibiotics10030268,"[{'lastname': 'Juhász', 'firstname': 'János', 'initials': 'J', 'affiliation': 'Institute of Medical Microbiology, Faculty of Medicine, Semmelweis University, Nagyvárad tér 4., 1089 Budapest, Hungary.\nFaculty of Information Technology and Bionics, Pázmány Péter Catholic University, Práter utca 50/A, 1083 Budapest, Hungary.'}, {'lastname': 'Ligeti', 'firstname': 'Balázs', 'initials': 'B', 'affiliation': 'Institute of Medical Microbiology, Faculty of Medicine, Semmelweis University, Nagyvárad tér 4., 1089 Budapest, Hungary.\nFaculty of Information Technology and Bionics, Pázmány Péter Catholic University, Práter utca 50/A, 1083 Budapest, Hungary.'}, {'lastname': 'Gajdács', 'firstname': 'Márió', 'initials': 'M', 'affiliation': 'Institute of Medical Microbiology, Faculty of Medicine, Semmelweis University, Nagyvárad tér 4., 1089 Budapest, Hungary.\nDepartment of Pharmacodynamics and Biopharmacy, Faculty of Pharmacy, University of Szeged, Eötvös utca 6, 6720 Szeged, Hungary.'}, {'lastname': 'Makra', 'firstname': 'Nóra', 'initials': 'N', 'affiliation': 'Institute of Medical Microbiology, Faculty of Medicine, Semmelweis University, Nagyvárad tér 4., 1089 Budapest, Hungary.'}, {'lastname': 'Ostorházi', 'firstname': 'Eszter', 'initials': 'E', 'affiliation': 'Institute of Medical Microbiology, Faculty of Medicine, Semmelweis University, Nagyvárad tér 4., 1089 Budapest, Hungary.'}, {'lastname': 'Farkas', 'firstname': 'Ferenc Balázs', 'initials': 'FB', 'affiliation': 'Institute of Medical Microbiology, Faculty of Medicine, Semmelweis University, Nagyvárad tér 4., 1089 Budapest, Hungary.'}, {'lastname': 'Stercz', 'firstname': 'Balázs', 'initials': 'B', 'affiliation': 'Institute of Medical Microbiology, Faculty of Medicine, Semmelweis University, Nagyvárad tér 4., 1089 Budapest, Hungary.'}, {'lastname': 'Tóth', 'firstname': 'Ákos', 'initials': 'Á', 'affiliation': 'Department of Bacteriology, Mycology and Parasitology, National Public Health Centre, Albert Flórián út 2-6, 1097 Budapest, Hungary.'}, {'lastname': 'Domokos', 'firstname': 'Judit', 'initials': 'J', 'affiliation': 'Institute of Medical Microbiology, Faculty of Medicine, Semmelweis University, Nagyvárad tér 4., 1089 Budapest, Hungary.'}, {'lastname': 'Pongor', 'firstname': 'Sándor', 'initials': 'S', 'affiliation': 'Faculty of Information Technology and Bionics, Pázmány Péter Catholic University, Práter utca 50/A, 1083 Budapest, Hungary.'}, {'lastname': 'Szabó', 'firstname': 'Dóra', 'initials': 'D', 'affiliation': 'Institute of Medical Microbiology, Faculty of Medicine, Semmelweis University, Nagyvárad tér 4., 1089 Budapest, Hungary.'}]","['Klebsiella pneumoniae', 'MDR', 'antibiotic-induced microbiota alteration', 'colonization', 'decolonization', 'gut microbiota', 'metataxonomic analysis', 'microbiota-cluster']"
33763435,Extensively Drug-Resistant Hypervirulent ,10.3389/fmed.2021.645955,"[{'lastname': 'Banerjee', 'firstname': 'Tuhina', 'initials': 'T', 'affiliation': 'Department of Microbiology, Institute of Medical Sciences, Banaras Hindu University, Varanasi, India.'}, {'lastname': 'Wangkheimayum', 'firstname': 'Jayalaxmi', 'initials': 'J', 'affiliation': 'Department of Microbiology, Assam University, Silchar, India.'}, {'lastname': 'Sharma', 'firstname': 'Swati', 'initials': 'S', 'affiliation': 'Department of Microbiology, Institute of Medical Sciences, Banaras Hindu University, Varanasi, India.'}, {'lastname': 'Kumar', 'firstname': 'Ashok', 'initials': 'A', 'affiliation': 'Department of Pediatrics, Institute of Medical Sciences, Banaras Hindu University, Varanasi, India.'}, {'lastname': 'Bhattacharjee', 'firstname': 'Amitabha', 'initials': 'A', 'affiliation': 'Department of Microbiology, Assam University, Silchar, India.'}]","['MDR', 'ST5325', 'carbapenems', 'fatal', 'hypermucoviscous', 'polymyxins']"
33739871,Does Fluoroquinolones and Third-Generation Cephalosporins Restriction Reverse Extended-Spectrum β-Lactamases ,10.1089/mdr.2020.0301,"[{'lastname': 'Stanić Benić', 'firstname': 'Mirjana', 'initials': 'M', 'affiliation': 'Department of Clinical Pharmacology, Clinical Hospital Center Rijeka, Rijeka, Croatia.'}, {'lastname': 'Palčevski', 'firstname': 'Dora', 'initials': 'D', 'affiliation': 'Department of Emergency, Clinical Hospital Center Rijeka, Rijeka, Croatia.'}, {'lastname': 'Milanič', 'firstname': 'Romina', 'initials': 'R', 'affiliation': 'Department of Medical Area, University of Udine, Udine, Italy.'}, {'lastname': 'Skočibušić', 'firstname': 'Nataša', 'initials': 'N', 'affiliation': 'Department of Clinical Pharmacology, Clinical Hospital Center Rijeka, Rijeka, Croatia.'}, {'lastname': 'Abram', 'firstname': 'Maja', 'initials': 'M', 'affiliation': 'Department of Clinical Microbiology, Clinical Hospital Center Rijeka, Croatia.\nDepartment of Microbiology and Parasitology, Faculty of Medicine, University of Rijeka, Rijeka, Croatia.'}, {'lastname': 'Vlahović-Palčevski', 'firstname': 'Vera', 'initials': 'V', 'affiliation': 'Department of Clinical Pharmacology, Clinical Hospital Center Rijeka, Rijeka, Croatia.\nDepartment of Pharmacology, Faculty of Medicine, University of Rijeka, Rijeka, Croatia.\nDepartment of Basic Medical Sciences, Faculty of Health Studies, University of Rijeka, Rijeka, Croatia.'}]","['antibiotic consumption', 'restrictive', 'stewardship']"
33845316,Directed evolution of feruloyl esterase from Lactobacillus acidophilus and its application for ferulic acid production.,10.1016/j.biortech.2021.124967,"[{'lastname': 'Liu', 'firstname': 'Shujun', 'initials': 'S', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China.'}, {'lastname': 'Soomro', 'firstname': 'Lubna', 'initials': 'L', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China.'}, {'lastname': 'Wei', 'firstname': 'Xue', 'initials': 'X', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China.'}, {'lastname': 'Yuan', 'firstname': 'Xufeng', 'initials': 'X', 'affiliation': 'College of Agronomy and Biotechnology, China Agricultural University, Beijing 100193, China.'}, {'lastname': 'Gu', 'firstname': 'Tianyi', 'initials': 'T', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China.'}, {'lastname': 'Li', 'firstname': 'Zhen', 'initials': 'Z', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China.'}, {'lastname': 'Wang', 'firstname': 'Yulu', 'initials': 'Y', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China.'}, {'lastname': 'Bao', 'firstname': 'Yuming', 'initials': 'Y', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China.'}, {'lastname': 'Wang', 'firstname': 'Fengzhong', 'initials': 'F', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China.'}, {'lastname': 'Wen', 'firstname': 'Boting', 'initials': 'B', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China. Electronic address: botingw@126.com.'}, {'lastname': 'Xin', 'firstname': 'Fengjiao', 'initials': 'F', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China.'}]","['Agricultural residues', 'Ferulic acid', 'Feruloyl esterase', 'Lactobacillus acidophilus', 'Rational design']"
33844283,Viscozyme L hydrolysis and Lactobacillus fermentation increase the phenolic compound content and antioxidant properties of aqueous solutions of quinoa pretreated by steaming with α-amylase.,10.1111/1750-3841.15680,"[{'lastname': 'Zhang', 'firstname': 'Jigang', 'initials': 'J', 'affiliation': 'Research Center of Agricultural Products Deep Processing, Department of Biological Food and Environmental Engineering, Hefei University, Hefei, P. R. China.'}, {'lastname': 'Li', 'firstname': 'Maoye', 'initials': 'M', 'affiliation': 'Anhui\xa0Province\xa0Key\xa0Laboratory\xa0of\xa0Integrated\xa0Pest\xa0Management\xa0on\xa0Crops,\xa0Key\xa0Laboratory\xa0of\xa0Biology\xa0and\xa0Sustainable\xa0Management\xa0of\xa0Plant\xa0Diseases\xa0and\xa0Pests\xa0of\xa0Anhui\xa0Higher\xa0Education\xa0Institutes, College\xa0of\xa0PlantProtection, Anhui\xa0Agricultural\xa0University, Hefei, P. R. China.'}, {'lastname': 'Cheng', 'firstname': 'Jianghua', 'initials': 'J', 'affiliation': 'Agro-products Processing Research Institute, Anhui Academy of Agricultural Sciences, Hefei, P. R. China.'}, {'lastname': 'Zhang', 'firstname': 'Xinhong', 'initials': 'X', 'affiliation': 'Research Center of Agricultural Products Deep Processing, Department of Biological Food and Environmental Engineering, Hefei University, Hefei, P. R. China.'}, {'lastname': 'Li', 'firstname': 'Kexin', 'initials': 'K', 'affiliation': 'Research Center of Agricultural Products Deep Processing, Department of Biological Food and Environmental Engineering, Hefei University, Hefei, P. R. China.'}, {'lastname': 'Li', 'firstname': 'Bin', 'initials': 'B', 'affiliation': 'China National Tobacco Corporation Sichuan Branch, Chengdu, P. R. China.'}, {'lastname': 'Wang', 'firstname': 'Chuyan', 'initials': 'C', 'affiliation': 'Research Center of Agricultural Products Deep Processing, Department of Biological Food and Environmental Engineering, Hefei University, Hefei, P. R. China.'}, {'lastname': 'Liu', 'firstname': 'Xinmin', 'initials': 'X', 'affiliation': 'Tobacco Research Institute, Chinese Academy of Agricultural Sciences (CAAS), Qingdao, P. R. China.'}]","['antioxidant', 'fermentation', 'lactic acid bacteria (LAB)', 'polyphenols', 'quinoa']"
33844263,The association between imbalances in vaginal microflora and duration of pregnancy as well as selected maternal and neonatal parameters.,10.5603/GP.a2021.0035,"[{'lastname': 'Szubert', 'firstname': 'Maria', 'initials': 'M', 'affiliation': 'Department of Surgical and Oncologic Gynecology, 1st Department of Gynecology and Obstetrics, Medical University of Lodz, Poland. maja.szubert@gmail.com.'}, {'lastname': 'Weteska', 'firstname': 'Monika', 'initials': 'M', 'affiliation': ""Student's Scientific Society, 1st Department of Gynecology and Obstetrics, Medical University of Lodz, Poland.""}, {'lastname': 'Zgliczynska', 'firstname': 'Joanna', 'initials': 'J', 'affiliation': ""Student's Scientific Society, 1st Department of Gynecology and Obstetrics, Medical University of Lodz, Poland.""}, {'lastname': 'Olszak', 'firstname': 'Olga', 'initials': 'O', 'affiliation': 'Department of Perinatology, 1st Department of Gynecology and Obstetrics, Medical University of Lodz, Poland.'}, {'lastname': 'Zgliczynska', 'firstname': 'Magdalena', 'initials': 'M', 'affiliation': '2nd Department of Obstetrics and Gynecology, The Centre of Postgraduate Medical Education, Warsaw, Poland.'}, {'lastname': 'Kalinka', 'firstname': 'Jaroslaw', 'initials': 'J', 'affiliation': 'Department of Perinatology, 1st Department of Gynecology and Obstetrics, Medical University of Lodz, Poland.'}, {'lastname': 'Wilczynski', 'firstname': 'Jacek R', 'initials': 'JR', 'affiliation': 'Department of Surgical and Oncologic Gynecology, 1st Department of Gynecology and Obstetrics, Medical University of Lodz, Poland.'}]","['PROM', 'aerobic vaginitis', 'vaginal microflora']"
33844181,[Systematic review: clinical evidence of probiotics in the prevention of antibiotic-associated diarrhoea].,10.1007/s15006-021-9762-5,"[{'lastname': 'Storr', 'firstname': 'Martin', 'initials': 'M', 'affiliation': 'Zentrum für Endoskopie, Internistenzentrum, Oßwaldstr. 1, 82319, Starnberg, Deutschland. m.storr@internistenzentrum.de.'}, {'lastname': 'Stengel', 'firstname': 'Andreas', 'initials': 'A', 'affiliation': 'Universitätsklinikum Tübingen, Tübingen, Deutschland.'}]",[]
33844097,Optimal pH shift of the NADH oxidase from Lactobacillus rhamnosus with a single mutation.,"10.1007/s10529-021-03129-7
10.1016/j.jcou.2018.09.020
10.1016/0003-2697(76)90527-3
10.1099/mic.0.024265-0
10.1111/febs.13282
10.1016/j.bmcl.2012.01.049
10.1016/0304-5102(88)85069-7
10.1023/A:1021730131633
10.1046/j.1432-1033.2003.03668.x
10.1038/s41467-018-05995-8
10.1016/j.ijbiomac.2019.05.146
10.3390/catal9070585
10.1007/s00253-019-09790-3
10.1002/jcc.21256
10.1038/328496a0
10.1016/j.cattod.2019.01.049
10.1046/j.1432-1327.1998.2510935.x
10.1002/jcc.21334
10.1093/protein/15.2.141
10.1021/bi00191a002
10.1016/j.bbapap.2017.11.005
10.1007/s12033-009-9149-9
10.1007/s00253-014-6172-y
10.3390/catal8100460
10.1016/j.ijbiomac.2019.09.178
10.1016/j.stam.2006.03.003
10.1021/acscatal.9b00513
10.1016/j.enzmictec.2012.01.009","[{'lastname': 'Zhou', 'firstname': 'Qiang', 'initials': 'Q', 'affiliation': ""School of Pharmacy, Jiangsu University, Zhenjiang, 212013, People's Republic of China.""}, {'lastname': 'Gao', 'firstname': 'Jian', 'initials': 'J', 'affiliation': ""College of Petroleum and Chemical Engineering, Qinzhou, 535100, People's Republic of China.""}, {'lastname': 'Zhang', 'firstname': 'Ye-Wang', 'initials': 'YW', 'affiliation': ""School of Pharmacy, Jiangsu University, Zhenjiang, 212013, People's Republic of China. zhangyewang@ujs.edu.cn.""}]","['Arginine', 'NAD+ regeneration', 'NADH oxidase', 'Site-directed mutagenesis']"
33845316,Directed evolution of feruloyl esterase from Lactobacillus acidophilus and its application for ferulic acid production.,10.1016/j.biortech.2021.124967,"[{'lastname': 'Liu', 'firstname': 'Shujun', 'initials': 'S', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China.'}, {'lastname': 'Soomro', 'firstname': 'Lubna', 'initials': 'L', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China.'}, {'lastname': 'Wei', 'firstname': 'Xue', 'initials': 'X', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China.'}, {'lastname': 'Yuan', 'firstname': 'Xufeng', 'initials': 'X', 'affiliation': 'College of Agronomy and Biotechnology, China Agricultural University, Beijing 100193, China.'}, {'lastname': 'Gu', 'firstname': 'Tianyi', 'initials': 'T', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China.'}, {'lastname': 'Li', 'firstname': 'Zhen', 'initials': 'Z', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China.'}, {'lastname': 'Wang', 'firstname': 'Yulu', 'initials': 'Y', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China.'}, {'lastname': 'Bao', 'firstname': 'Yuming', 'initials': 'Y', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China.'}, {'lastname': 'Wang', 'firstname': 'Fengzhong', 'initials': 'F', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China.'}, {'lastname': 'Wen', 'firstname': 'Boting', 'initials': 'B', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China. Electronic address: botingw@126.com.'}, {'lastname': 'Xin', 'firstname': 'Fengjiao', 'initials': 'F', 'affiliation': 'Laboratory of Biomanufacturing and Food Engineering, Institute of Food Science and Technology, Chinese Academy of Agricultural Sciences, Beijing 100193, China.'}]","['Agricultural residues', 'Ferulic acid', 'Feruloyl esterase', 'Lactobacillus acidophilus', 'Rational design']"
